Date ,Timestamp ,Value X ,Value Y ,Value Z, Scalar component
2016-03-24T19:19:40,118803536522,0.03495498,-0.018098207,-0.9984514,0.03931055
2016-03-24T19:19:40,118822131939,0.034958284,-0.01811846,-0.9984566,0.03916664
2016-03-24T19:19:40,118844834126,0.034974005,-0.01815664,-0.9984602,0.039045356
2016-03-24T19:19:40,118863421835,0.03496863,-0.018175399,-0.99846405,0.03894004
2016-03-24T19:19:40,118882286783,0.03498804,-0.018215215,-0.9984657,0.038863868
2016-03-24T19:19:40,118904952408,0.034999426,-0.018238729,-0.99846494,0.03886218
2016-03-24T19:19:40,118923505324,0.03500541,-0.0182567,-0.9984651,0.038843885
2016-03-24T19:19:40,118946214908,0.034997944,-0.018280275,-0.99846786,0.03876942
2016-03-24T19:19:40,118964814439,0.035003364,-0.018295353,-0.9984717,0.03865949
2016-03-24T19:19:40,118983609804,0.035010133,-0.018309696,-0.9984747,0.038565353
2016-03-24T19:19:40,119006221262,0.035019852,-0.01835145,-0.99847806,0.03845009
2016-03-24T19:19:40,119024774856,0.035036508,-0.018370755,-0.9984818,0.038327683
2016-03-24T19:19:40,119043415012,0.035022777,-0.018387986,-0.9984846,0.038259607
2016-03-24T19:19:40,119066077720,0.035022557,-0.018432051,-0.99848676,0.03818499
2016-03-24T19:19:40,119084697824,0.035022218,-0.018455073,-0.9984909,0.038064435
2016-03-24T19:19:40,119103309127,0.03503078,-0.018481951,-0.99849325,0.0379808
2016-03-24T19:19:40,119125995064,0.03500512,-0.018509742,-0.99849623,0.03791373
2016-03-24T19:19:40,119144787043,0.03501492,-0.01851483,-0.99849933,0.037817523
2016-03-24T19:19:40,119167932876,0.035024676,-0.018541897,-0.99850154,0.037739646
2016-03-24T19:19:40,119186871835,0.035031293,-0.0185553,-0.99850404,0.037660707
2016-03-24T19:19:40,119205279803,0.035040494,-0.018589482,-0.9985055,0.0375975
2016-03-24T19:19:40,119227903397,0.035048366,-0.018625049,-0.99850875,0.037482657
2016-03-24T19:19:40,119246842668,0.035052646,-0.018648118,-0.9985139,0.0373319
2016-03-24T19:19:40,119264950012,0.035066,-0.018668786,-0.9985164,0.037242807
2016-03-24T19:19:40,119287037876,0.03507552,-0.018709568,-0.9985186,0.03715403
