Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,=>,Rv[0],Rv[1],Rv[2],Rv[3]
-0.5949587,0.6835441,9.500186,-6.4,-6.6,-65.4,-0.0063852,-0.0021284,-0.0148988,,0.046913978,-0.0072436575,-0.7658822,0.64122623
-0.59855,0.6619963,9.503777,-6.4,-6.6,-65.4,-0.0074494,-0.0042568,-0.015963,,0.04691832,-0.007228529,-0.76588106,0.64122754
-0.59855,0.6787557,9.500186,-7.6,-7.2,-67.2,-0.005321,-0.0031926,-0.0148988,,0.046906795,-0.0072280685,-0.76588845,0.6412194
-0.5829877,0.6512224,9.495398,-7.6,-7.2,-67.2,-0.0074494,-0.0031926,-0.0148988,,0.046895113,-0.007231309,-0.7659195,0.6411833
-0.59855,0.682347,9.477441,-7.6,-7.2,-67.2,-0.0063852,-0.0021284,-0.0148988,,0.04689293,-0.0072279572,-0.76594836,0.641149
-0.5961558,0.6871354,9.476244,-6.4,-6.0,-65.4,-0.0074494,-0.0042568,-0.0148988,,0.046906598,-0.007230744,-0.76597774,0.64111286
-0.5901703,0.6572079,9.489411,-6.4,-6.0,-65.4,-0.0074494,-0.0042568,-0.015963,,0.046882473,-0.0072186044,-0.765916,0.6411885
-0.5841848,0.7026977,9.491806,-7.0,-5.4,-66.0,-0.005321,-0.0031926,-0.015963,,0.04687285,-0.0072326674,-0.76585984,0.64125615
-0.6057326,0.6883325,9.483426,-7.0,-5.4,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.046892744,-0.0072320737,-0.7657161,0.6414264
-0.5997471,0.6811499,9.483426,-7.0,-5.4,-66.0,-0.0063852,-0.0031926,-0.015963,,0.046893336,-0.0072154813,-0.7655666,0.6416049
-0.5961558,0.6967122,9.471456,-5.8,-5.4,-67.2,-0.0063852,-0.0021284,-0.015963,,0.04690613,-0.007215986,-0.76542324,0.6417749
-0.5889732,0.7038948,9.471456,-5.8,-5.4,-67.2,-0.0063852,-0.0031926,-0.015963,,0.04692768,-0.0072176997,-0.7653043,0.64191514
-0.5901703,0.6799528,9.484623,-5.8,-5.4,-67.2,-0.0063852,-0.0021284,-0.0148988,,0.04692849,-0.007213563,-0.7651869,0.6420551
-0.59855,0.6907267,9.495398,-5.2,-8.4,-66.6,-0.0063852,-0.0042568,-0.0170272,,0.04694526,-0.007205351,-0.7650623,0.64220244
-0.6069297,0.6811499,9.493003,-5.2,-8.4,-66.6,-0.0063852,-0.0042568,-0.015963,,0.04694242,-0.0072250147,-0.7652699,0.641955
-0.6093239,0.6727702,9.497791,-5.2,-8.4,-66.6,-0.0074494,-0.0042568,-0.015963,,0.04693789,-0.007237967,-0.76546973,0.64171696
-0.5925645,0.6727702,9.463076,-7.0,-6.6,-67.2,-0.0063852,-0.0031926,-0.0148988,,0.046920538,-0.007250973,-0.7656693,0.6414799
-0.59855,0.6871354,9.495398,-7.0,-6.6,-67.2,-0.0085136,-0.0031926,-0.0148988,,0.046927605,-0.0072546056,-0.7656396,0.6415148
-0.6057326,0.6787557,9.50258,-7.0,-6.6,-67.2,-0.0074494,-0.0031926,-0.0148988,,0.046919905,-0.007233595,-0.7656114,0.6415491
-0.59855,0.6727702,9.504974,-5.2,-7.2,-66.0,-0.0063852,-0.0021284,-0.0148988,,0.0469132,-0.0072217216,-0.76558423,0.6415823
-0.5949587,0.6715731,9.513353,-5.2,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.04691625,-0.0072195553,-0.76565784,0.6414942
-0.5913674,0.6727702,9.50258,-7.6,-8.4,-66.0,-0.0074494,-0.0042568,-0.0148988,,0.0469112,-0.0072260615,-0.7657317,0.64140636
-0.5997471,0.6847412,9.458287,-7.6,-8.4,-66.0,-0.0074494,-0.0031926,-0.015963,,0.0469008,-0.0072431033,-0.7659216,0.6411802
-0.5973529,0.6859383,9.497791,-7.6,-8.4,-66.0,-0.0063852,-0.0021284,-0.0148988,,0.046897523,-0.0072543547,-0.76611775,0.64094585
-0.6081268,0.6739673,9.475046,-5.8,-6.0,-65.4,-0.0063852,-0.0031926,-0.015963,,0.046910014,-0.0072565186,-0.7663063,0.64071953
-0.6009442,0.6799528,9.516945,-5.8,-6.0,-65.4,-0.0074494,-0.0031926,-0.0138346,,0.046914183,-0.007253429,-0.7662632,0.64077085
-0.5973529,0.6691789,9.493003,-5.8,-6.0,-65.4,-0.0085136,-0.0021284,-0.0138346,,0.0469063,-0.00723958,-0.7662078,0.6408378
-0.5877761,0.6859383,9.489411,-5.8,-4.8,-66.0,-0.0031926,-0.0031926,-0.015963,,0.04690234,-0.00722519,-0.76615185,0.64090514
-0.5877761,0.6727702,9.498988,-5.8,-4.8,-66.0,-0.0074494,-0.0031926,-0.015963,,0.046921927,-0.007242801,-0.7659853,0.64110255
-0.6009442,0.6691789,9.485821,-5.8,-4.8,-66.0,-0.0063852,-0.0021284,-0.015963,,0.046917807,-0.0072174524,-0.7658194,0.64130133
-0.6009442,0.682347,9.503777,-7.6,-6.0,-66.0,-0.0074494,-0.0042568,-0.015963,,0.046934262,-0.0071991193,-0.7656525,0.6414996
-0.5925645,0.6979093,9.497791,-7.6,-6.0,-66.0,-0.0074494,-0.0031926,-0.015963,,0.046929218,-0.007204277,-0.7655595,0.6416109
-0.5949587,0.6811499,9.491806,-5.2,-6.6,-66.6,-0.005321,-0.0031926,-0.0148988,,0.046925988,-0.007193258,-0.7654668,0.64172184
-0.59855,0.6883325,9.470258,-5.2,-6.6,-66.6,-0.0074494,-0.0021284,-0.015963,,0.04694237,-0.007210278,-0.76547587,0.64170957
-0.6081268,0.6763615,9.497791,-5.2,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046949606,-0.007192619,-0.7654929,0.641689
-0.5949587,0.6763615,9.497791,-5.2,-5.4,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.04694868,-0.007195124,-0.76550376,0.64167607
-0.6033384,0.6919238,9.51096,-5.2,-5.4,-66.0,-0.0085136,-0.0031926,-0.0148988,,0.04695979,-0.0071944618,-0.76540476,0.64179325
-0.6045355,0.6967122,9.503777,-5.2,-5.4,-66.0,-0.005321,-0.0021284,-0.015963,,0.046960898,-0.007180345,-0.7653074,0.64190954
-0.5841848,0.6895296,9.476244,-5.8,-7.2,-67.2,-0.0063852,-0.005321,-0.015963,,0.04697628,-0.0071874796,-0.76521564,0.6420176
-0.610521,0.6931209,9.493003,-5.8,-7.2,-67.2,-0.0085136,-0.0021284,-0.0148988,,0.046972282,-0.0072109257,-0.7652809,0.6419398
-0.5949587,0.6727702,9.484623,-5.8,-7.2,-67.2,-0.0085136,-0.0021284,-0.0148988,,0.046964753,-0.0071932063,-0.7653391,0.6418712
-0.586579,0.682347,9.4882145,-6.4,-7.2,-66.6,-0.0085136,-0.0021284,-0.0138346,,0.046956915,-0.007184399,-0.7653971,0.6418027
-0.6081268,0.6763615,9.495398,-6.4,-7.2,-66.6,-0.0063852,-0.0031926,-0.015963,,0.04695666,-0.007159421,-0.7654437,0.6417474
-0.5901703,0.6799528,9.4642725,-6.4,-7.2,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.04695648,-0.0071694856,-0.7655061,0.6416729
-0.59855,0.6715731,9.490609,-6.4,-6.6,-66.0,-0.0063852,-0.0010642,-0.0170272,,0.04695521,-0.0071716034,-0.7655623,0.64160603
-0.5973529,0.6895296,9.466667,-6.4,-6.6,-66.0,-0.0074494,-0.005321,-0.0148988,,0.046982594,-0.0071634,-0.7655707,0.641594
-0.6093239,0.6751644,9.500186,-5.2,-6.6,-66.0,-0.0074494,-0.0021284,-0.015963,,0.046967164,-0.0071633565,-0.7655678,0.6415985
-0.5829877,0.682347,9.475046,-5.2,-6.6,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.046965223,-0.0071607684,-0.7655893,0.6415731
-0.5973529,0.6691789,9.493003,-5.2,-6.6,-66.0,-0.0063852,-0.0031926,-0.015963,,0.046962902,-0.0071597933,-0.7656041,0.6415556
-0.6153094,0.6859383,9.481032,-6.4,-6.6,-67.2,-0.0074494,-0.0042568,-0.0148988,,0.04697773,-0.0071590776,-0.76562595,0.64152837
-0.5817906,0.6859383,9.498988,-6.4,-6.6,-67.2,-0.0074494,-0.0031926,-0.0148988,,0.04696006,-0.0071698795,-0.7656116,0.6415469
-0.574608,0.6907267,9.482229,-6.4,-6.6,-67.2,-0.0063852,-0.0031926,-0.015963,,0.04694879,-0.0071788114,-0.765595,0.64156723
-0.6057326,0.6799528,9.489411,-6.4,-6.0,-66.0,-0.005321,-0.0031926,-0.015963,,0.046956006,-0.007176669,-0.7655867,0.6415767
-0.5949587,0.6871354,9.50258,-6.4,-6.0,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.04696682,-0.0071866116,-0.7655248,0.6416498
-0.5913674,0.6907267,9.51096,-6.4,-6.0,-66.0,-0.0074494,-0.0042568,-0.0148988,,0.04697071,-0.007193069,-0.7654548,0.64173275
-0.5997471,0.6931209,9.4882145,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046966948,-0.0071955505,-0.765387,0.64181393
-0.6045355,0.670376,9.476244,-6.4,-6.6,-66.6,-0.0063852,-0.0042568,-0.015963,,0.046969872,-0.0071895355,-0.7653778,0.6418247
-0.6045355,0.6775586,9.501383,-6.4,-7.2,-65.4,-0.0074494,-0.0031926,-0.0138346,,0.046965655,-0.0071947146,-0.76537544,0.6418278
-0.5913674,0.682347,9.503777,-6.4,-7.2,-65.4,-0.0074494,-0.0031926,-0.0148988,,0.04695795,-0.0071988236,-0.76543534,0.6417569
-0.6093239,0.6955151,9.482229,-6.4,-7.2,-65.4,-0.0063852,-0.0042568,-0.0170272,,0.046966948,-0.007201751,-0.76550114,0.64167774
-0.5877761,0.6667847,9.489411,-5.2,-7.8,-67.2,-0.0063852,-0.0031926,-0.015963,,0.046950437,-0.007212006,-0.76558083,0.6415838
-0.5949587,0.670376,9.489411,-5.2,-7.8,-67.2,-0.0074494,-0.0031926,-0.0148988,,0.046946812,-0.0072196964,-0.7657126,0.64142656
-0.5925645,0.6727702,9.498988,-5.2,-7.8,-67.2,-0.0074494,-0.0031926,-0.015963,,0.046935398,-0.007222092,-0.765838,0.6412777
-0.6021413,0.6787557,9.495398,-7.0,-6.6,-67.2,-0.005321,-0.0021284,-0.015963,,0.046932124,-0.007223236,-0.76596963,0.6411207
-0.6009442,0.6715731,9.496594,-7.0,-6.6,-67.2,-0.0063852,-0.0031926,-0.0148988,,0.04695037,-0.0072193197,-0.76594746,0.6411459
-0.6045355,0.6787557,9.4942,-7.0,-6.6,-67.2,-0.0063852,-0.0021284,-0.0148988,,0.04695617,-0.0072163027,-0.76591927,0.64117926
-0.6045355,0.6955151,9.485821,-5.8,-5.4,-64.8,-0.0085136,-0.0031926,-0.0170272,,0.046977397,-0.0072158016,-0.76589,0.64121264
-0.5961558,0.6739673,9.489411,-5.8,-5.4,-64.8,-0.005321,-0.0031926,-0.0148988,,0.046962753,-0.0071893036,-0.76580137,0.64131993
-0.5913674,0.6919238,9.485821,-5.8,-5.4,-64.8,-0.0074494,-0.0031926,-0.015963,,0.046975095,-0.0072014057,-0.7656974,0.64144284
-0.6081268,0.6799528,9.469061,-5.8,-6.0,-64.8,-0.0074494,-0.0042568,-0.015963,,0.046979178,-0.0071841725,-0.7656006,0.64155835
-0.5853819,0.6859383,9.479835,-5.8,-6.0,-64.8,-0.0063852,-0.0042568,-0.0148988,,0.04696494,-0.007190746,-0.7655635,0.64160365
-0.5961558,0.6775586,9.496594,-5.8,-6.6,-66.0,-0.0074494,-0.0031926,-0.015963,,0.04695704,-0.007197847,-0.7655188,0.6416575
-0.5949587,0.6691789,9.493003,-5.8,-6.6,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.04694702,-0.007188375,-0.76553214,0.6416424
-0.6117181,0.6859383,9.50258,-5.8,-6.6,-66.0,-0.0074494,-0.0021284,-0.0170272,,0.046952557,-0.007180868,-0.76553863,0.6416343
-0.5853819,0.6835441,9.472652,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.04695374,-0.007173961,-0.7655589,0.64161015
-0.6033384,0.6596021,9.500186,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046949923,-0.007162961,-0.76555014,0.6416208
-0.6045355,0.670376,9.487018,-6.4,-6.6,-66.6,-0.0063852,-0.0021284,-0.015963,,0.04695237,-0.0071573546,-0.76554143,0.6416313
-0.5913674,0.6667847,9.498988,-5.2,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.04695539,-0.0071476493,-0.76553845,0.6416346
-0.6081268,0.6751644,9.509763,-5.2,-7.2,-66.0,-0.0063852,-0.0042568,-0.0138346,,0.046959314,-0.0071490095,-0.7656133,0.641545
-0.5793964,0.6787557,9.4882145,-5.2,-7.2,-66.0,-0.0063852,-0.005321,-0.0148988,,0.04694348,-0.007171925,-0.76568186,0.64146405
-0.5937616,0.6871354,9.483426,-7.0,-7.8,-66.6,-0.0063852,-0.0042568,-0.0148988,,0.046931762,-0.0071986998,-0.765757,0.6413749
-0.59855,0.6655876,9.476244,-7.0,-7.8,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046919663,-0.007210459,-0.765874,0.64123595
-0.5973529,0.6931209,9.483426,-6.4,-6.6,-66.6,-0.0074494,-0.0031926,-0.0148988,,0.046927523,-0.007228402,-0.765997,0.64108837
-0.6129152,0.6883325,9.507368,-6.4,-6.6,-66.6,-0.0085136,-0.0031926,-0.0148988,,0.04693477,-0.00722025,-0.76598674,0.6411001
-0.5913674,0.6811499,9.50258,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046919227,-0.007207447,-0.76597583,0.6411145
-0.5997471,0.6631934,9.485821,-6.4,-6.0,-64.8,-0.0074494,-0.0031926,-0.015963,,0.04691678,-0.00719966,-0.76597303,0.6411181
-0.5817906,0.6811499,9.50258,-6.4,-6.0,-64.8,-0.0063852,-0.0031926,-0.015963,,0.046906296,-0.0071987794,-0.7659221,0.6411795
-0.6021413,0.6643905,9.503777,-6.4,-6.0,-64.8,-0.0063852,-0.0042568,-0.0148988,,0.046905182,-0.0071870238,-0.7658721,0.6412396
-0.5973529,0.6727702,9.487018,-5.8,-5.4,-64.8,-0.0063852,-0.0031926,-0.0148988,,0.046897512,-0.0071899127,-0.765815,0.64130837
-0.6189007,0.7015006,9.476244,-5.8,-5.4,-64.8,-0.0063852,-0.0031926,-0.0148988,,0.046923395,-0.007187468,-0.7657117,0.64142984
-0.5937616,0.6631934,9.483426,-5.8,-5.4,-64.8,-0.0074494,-0.0042568,-0.015963,,0.046918675,-0.0071757883,-0.7656094,0.6415524
-0.6069297,0.6679818,9.487018,-5.8,-6.0,-67.2,-0.0063852,-0.0031926,-0.015963,,0.046906307,-0.0071592336,-0.76551443,0.6416668
-0.5937616,0.6835441,9.475046,-5.8,-6.0,-67.2,-0.0063852,-0.0042568,-0.015963,,0.046910923,-0.0071608517,-0.7654573,0.64173466
-0.5937616,0.6775586,9.501383,-5.8,-6.0,-67.2,-0.0063852,-0.0031926,-0.0148988,,0.046903566,-0.007165368,-0.7654009,0.6418025
-0.5925645,0.6871354,9.496594,-5.8,-6.6,-66.0,-0.0074494,-0.0021284,-0.015963,,0.046908267,-0.007169936,-0.7653356,0.6418798
-0.6009442,0.6751644,9.484623,-5.8,-6.6,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.046912756,-0.007154846,-0.7653494,0.6418633
-0.5997471,0.6931209,9.472652,-7.6,-7.8,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046917584,-0.0071569197,-0.7653566,0.6418542
-0.6081268,0.6775586,9.4882145,-7.6,-7.8,-66.6,-0.0074494,-0.0021284,-0.0148988,,0.04692407,-0.007162203,-0.765469,0.6417196
-0.5793964,0.6811499,9.495398,-7.6,-7.8,-66.6,-0.0063852,-0.005321,-0.015963,,0.04691863,-0.007165314,-0.7655791,0.6415886
-0.6021413,0.6727702,9.476244,-6.4,-8.4,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.046905458,-0.0071831946,-0.76569813,0.64144737
-0.6033384,0.6895296,9.496594,-6.4,-8.4,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.046906963,-0.007195403,-0.76589555,0.64121145
-0.6045355,0.6751644,9.467864,-6.4,-8.4,-66.0,-0.0063852,-0.0021284,-0.0148988,,0.04690373,-0.0071986276,-0.7660915,0.6409774
-0.6009442,0.6667847,9.496594,-5.8,-5.4,-66.6,-0.0063852,-0.0042568,-0.015963,,0.04690818,-0.0072011417,-0.7662878,0.6407423
-0.5781993,0.6572079,9.491806,-5.8,-5.4,-66.6,-0.0085136,-0.0042568,-0.015963,,0.046884928,-0.0071980953,-0.7661767,0.6408769
-0.5949587,0.6895296,9.493003,-5.8,-5.4,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046872217,-0.0071894918,-0.76606536,0.6410112
-0.5937616,0.6811499,9.479835,-5.8,-6.6,-67.2,-0.0063852,-0.0021284,-0.0148988,,0.046876885,-0.0071868566,-0.76594585,0.64115363
-0.5889732,0.6727702,9.476244,-5.8,-6.6,-67.2,-0.0063852,-0.0042568,-0.015963,,0.046881463,-0.00718345,-0.76594234,0.6411575
-0.5973529,0.6607992,9.481032,-6.4,-7.2,-66.0,-0.0074494,-0.0042568,-0.0148988,,0.04686948,-0.007182477,-0.76594675,0.64115316
-0.6057326,0.6763615,9.491806,-6.4,-7.2,-66.0,-0.005321,-0.0031926,-0.0170272,,0.04685851,-0.0071835574,-0.76600784,0.64108086
-0.5877761,0.682347,9.50258,-6.4,-7.2,-66.0,-0.0063852,-0.0042568,-0.0148988,,0.046863258,-0.007203323,-0.7660819,0.64099175
-0.5949587,0.6859383,9.475046,-7.0,-6.6,-66.6,-0.0074494,-0.0031926,-0.015963,,0.04686084,-0.0072216797,-0.76614314,0.6409185
-0.6129152,0.6763615,9.515748,-7.0,-6.6,-66.6,-0.005321,-0.0021284,-0.015963,,0.046863332,-0.0072059813,-0.76612824,0.6409363
-0.5877761,0.6751644,9.476244,-7.0,-6.6,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046878565,-0.007210668,-0.76611257,0.64095384
-0.5853819,0.6847412,9.489411,-5.8,-6.6,-66.6,-0.0063852,-0.0031926,-0.015963,,0.04687819,-0.0072194035,-0.7660971,0.64097226
-0.6009442,0.6871354,9.497791,-5.8,-6.6,-66.6,-0.0074494,-0.0031926,-0.0148988,,0.046886202,-0.007224108,-0.7661049,0.64096254
-0.5973529,0.6787557,9.471456,-5.8,-6.6,-66.6,-0.0074494,-0.0042568,-0.0138346,,0.046882886,-0.007217784,-0.76610506,0.6409625
-0.6129152,0.6883325,9.500186,-7.0,-8.4,-66.0,-0.0063852,-0.0031926,-0.0138346,,0.046883374,-0.0072175795,-0.7661005,0.640968
-0.6021413,0.6751644,9.477441,-7.0,-8.4,-66.0,-0.005321,-0.0042568,-0.0148988,,0.04688572,-0.0072307033,-0.7662883,0.64074314
-0.6021413,0.6727702,9.497791,-7.0,-8.4,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.04688451,-0.007256117,-0.76648206,0.6405112
-0.59855,0.6775586,9.501383,-7.0,-6.6,-67.8,-0.005321,-0.0031926,-0.015963,,0.04688506,-0.0072715506,-0.76667356,0.64028174
-0.5841848,0.7038948,9.471456,-7.0,-6.6,-67.8,-0.0063852,-0.0021284,-0.0148988,,0.046899993,-0.007297424,-0.7666444,0.6403151
-0.5973529,0.6667847,9.487018,-6.4,-7.2,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046905294,-0.007284176,-0.76660955,0.6403568
-0.5925645,0.6727702,9.472652,-6.4,-7.2,-66.6,-0.0063852,-0.0021284,-0.0148988,,0.046903666,-0.007289566,-0.76666224,0.6402936
-0.5793964,0.682347,9.51096,-6.4,-7.2,-66.6,-0.0063852,-0.0021284,-0.015963,,0.04690395,-0.0072986097,-0.7667152,0.6402302
-0.586579,0.6883325,9.470258,-5.2,-6.0,-65.4,-0.0074494,-0.005321,-0.015963,,0.04691329,-0.0073075322,-0.766774,0.640159
-0.5889732,0.6775586,9.509763,-5.2,-6.0,-65.4,-0.0063852,-0.0031926,-0.015963,,0.046884317,-0.0073155784,-0.7667449,0.6401957
-0.5901703,0.6715731,9.495398,-5.2,-6.0,-65.4,-0.0063852,-0.0021284,-0.015963,,0.04688026,-0.007313431,-0.7667145,0.64023244
-0.5913674,0.6883325,9.475046,-5.8,-6.6,-65.4,-0.0042568,-0.0031926,-0.0148988,,0.04689283,-0.007313568,-0.76668304,0.6402693
-0.59855,0.6799528,9.481032,-5.8,-6.6,-65.4,-0.0085136,-0.0021284,-0.0148988,,0.046912793,-0.0073349397,-0.7666914,0.64025754
-0.5997471,0.682347,9.479835,-5.8,-6.6,-65.4,-0.005321,-0.0031926,-0.0138346,,0.046913464,-0.0073169083,-0.76670074,0.6402465
-0.5961558,0.6775586,9.490609,-7.0,-6.6,-66.6,-0.0063852,-0.0031926,-0.0170272,,0.046922497,-0.007329281,-0.76670164,0.6402448
-0.5997471,0.694318,9.473849,-7.0,-6.6,-66.6,-0.0074494,-0.0031926,-0.015963,,0.046934206,-0.007335387,-0.7666894,0.6402584
-0.6021413,0.6763615,9.476244,-7.0,-7.2,-66.0,-0.0063852,-0.0031926,-0.015963,,0.046932667,-0.007323831,-0.76667154,0.64027995
-0.5925645,0.6775586,9.485821,-7.0,-7.2,-66.0,-0.0063852,-0.0031926,-0.0170272,,0.04693207,-0.007330432,-0.7667276,0.6402128
-0.5949587,0.6991064,9.484623,-7.0,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.046941776,-0.0073464466,-0.76678866,0.64013875
-0.6021413,0.6895296,9.479835,-6.4,-7.2,-66.6,-0.0074494,-0.005321,-0.0138346,,0.046951078,-0.0073550907,-0.766837,0.64008015
-0.5997471,0.7003035,9.473849,-6.4,-7.2,-66.6,-0.0085136,-0.0031926,-0.0148988,,0.046938647,-0.0073778816,-0.76688117,0.640028
-0.6009442,0.6691789,9.4942,-6.4,-7.2,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046924952,-0.007361097,-0.7669337,0.6399661
-0.6057326,0.670376,9.506171,-7.0,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.046926375,-0.0073575955,-0.76699257,0.6398956
-0.5901703,0.6883325,9.50258,-7.0,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.046928223,-0.0073711453,-0.76703954,0.6398389
-0.5901703,0.6643905,9.500186,-7.0,-7.2,-66.0,-0.0063852,-0.0031926,-0.0148988,,0.04691916,-0.0073714713,-0.76708794,0.6397815
-0.6033384,0.682347,9.4882145,-5.8,-6.6,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.046925712,-0.0073756636,-0.76713574,0.6397237
-0.6045355,0.6859383,9.489411,-5.8,-6.6,-66.0,-0.0074494,-0.0031926,-0.0148988,,0.046927612,-0.007369172,-0.7671383,0.63972044
-0.5973529,0.682347,9.497791,-5.8,-6.6,-66.0,-0.0063852,-0.0042568,-0.0148988,,0.046924494,-0.007365068,-0.767142,0.63971645
-0.5973529,0.6560108,9.498988,-5.2,-7.2,-66.0,-0.0063852,-0.0042568,-0.015963,,0.046908513,-0.00736111,-0.7671469,0.6397118
-0.5973529,0.6835441,9.473849,-5.2,-7.2,-66.0,-0.0074494,-0.0021284,-0.0148988,,0.046904586,-0.007378199,-0.7672256,0.6396175
-0.5841848,0.6619963,9.483426,-5.8,-7.8,-66.6,-0.005321,-0.0031926,-0.0148988,,0.04689368,-0.0073678233,-0.7672969,0.6395327
-0.5937616,0.6991064,9.482229,-5.8,-7.8,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046908725,-0.0073983776,-0.767419,0.6393849
-0.6057326,0.6799528,9.497791,-5.8,-7.8,-66.6,-0.0063852,-0.0042568,-0.0127704,,0.046914175,-0.007405107,-0.76754755,0.6392301
-0.610521,0.6967122,9.493003,-6.4,-7.2,-66.6,-0.0074494,-0.0021284,-0.015963,,0.04692071,-0.007428437,-0.7676533,0.6391024
-0.6009442,0.6739673,9.493003,-6.4,-7.2,-66.6,-0.0063852,-0.0042568,-0.0148988,,0.046923745,-0.007413312,-0.7677103,0.63903385
-0.586579,0.6775586,9.467864,-6.4,-7.2,-66.6,-0.0074494,-0.0031926,-0.015963,,0.04691319,-0.00742868,-0.7677611,0.6389733
-0.5937616,0.6763615,9.520536,-5.8,-6.6,-66.6,-0.005321,-0.0042568,-0.0148988,,0.046903074,-0.0074245348,-0.76781875,0.6389048
-0.6021413,0.6631934,9.487018,-5.8,-6.6,-66.6,-0.0063852,-0.0021284,-0.015963,,0.04689996,-0.0074270633,-0.7678175,0.6389066
-0.6069297,0.6691789,9.50258,-5.8,-6.6,-66.6,-0.0063852,-0.0042568,-0.015963,,0.046912745,-0.0074107903,-0.7678221,0.6389002
-0.5997471,0.7015006,9.4882145,-6.4,-7.8,-66.6,-0.005321,-0.0031926,-0.0148988,,0.046918154,-0.0074300105,-0.7678263,0.6388945
-0.5925645,0.6799528,9.4942,-6.4,-7.8,-66.6,-0.0063852,-0.0021284,-0.015963,,0.046923105,-0.0074500395,-0.7679423,0.63875455
-0.5973529,0.6727702,9.51096,-5.8,-6.6,-66.6,-0.0074494,-0.0031926,-0.0148988,,0.046926986,-0.0074497033,-0.76806384,0.6386082
-0.6081268,0.658405,9.497791,-5.8,-6.6,-66.6,-0.0063852,-0.0042568,-0.015963,,0.046918366,-0.007426725,-0.76806116,0.6386123
-0.5877761,0.6895296,9.4942,-5.8,-6.6,-66.6,-0.0063852,-0.0031926,-0.0148988,,0.046912562,-0.0074434523,-0.7680647,0.6386082
-0.610521,0.6811499,9.496594,-5.8,-6.6,-66.0,-0.0074494,-0.0021284,-0.0138346,,0.046922833,-0.007440384,-0.7680611,0.6386118
-0.5817906,0.6751644,9.484623,-5.8,-6.6,-66.0,-0.0074494,-0.0042568,-0.0148988,,0.04691672,-0.007433393,-0.7680566,0.63861775
-0.6093239,0.6859383,9.503777,-5.8,-6.6,-66.0,-0.0063852,-0.0042568,-0.0148988,,0.046913452,-0.0074320603,-0.7680591,0.638615
-0.5961558,0.6679818,9.508565,-5.8,-6.0,-64.8,-0.0074494,-0.0021284,-0.0148988,,0.046900347,-0.0074364264,-0.7680617,0.6386128
-0.5937616,0.6979093,9.487018,-5.8,-6.0,-64.8,-0.0063852,-0.0031926,-0.0148988,,0.046911288,-0.007431984,-0.76801354,0.63867
-0.6009442,0.6667847,9.484623,-5.8,-6.0,-64.8,-0.0063852,-0.0042568,-0.015963,,0.046911113,-0.0074220547,-0.76796657,0.6387266
-0.5949587,0.6907267,9.482229,-6.4,-6.6,-66.6,-0.0063852,-0.0031926,-0.015963,,0.046910904,-0.0074332533,-0.7679258,0.63877535
-0.5925645,0.6811499,9.51096,-6.4,-6.6,-66.6,-0.0074494,-0.0031926,-0.015963,,0.046911143,-0.007436463,-0.7679186,0.6387841
-0.5949587,0.6811499,9.490609,-6.4,-6.6,-66.6,-0.005321,-0.0031926,-0.0138346,,0.04690712,-0.007430866,-0.7679106,0.638794
-0.59855,0.6907267,9.473849,-6.4,-5.4,-64.8,-0.0074494,-0.0021284,-0.015963,,0.04692263,-0.007444903,-0.7678894,0.6388182
-0.5925645,0.6835441,9.503777,-6.4,-5.4,-64.8,-0.0063852,-0.0031926,-0.0138346,,0.046927053,-0.0074245255,-0.76777244,0.6389588
-0.6057326,0.682347,9.485821,-5.8,-7.2,-66.0,-0.005321,-0.0031926,-0.0148988,,0.046936736,-0.007415448,-0.7676428,0.6391139
